"","Comp.1","Comp.2","Comp.3"
"1289",0.157995235492063,1.43687161234492,0.556774705278955
"1248",-1.62302585998021,0.61608569106238,0.139331956974683
"1687",0.24394704201872,1.46172662644159,0.463029404108135
"2123",-1.53707405345356,0.640940705159051,0.0455866558038625
"999",0.740375891435993,-0.140497521004514,0.851667391491389
"852",-3.19646600808476,-2.04333223963085,-0.754411286294215
"31",1.2753687203386,1.75998679560163,-0.661914209941708
"245",-2.08377737508307,0.329967800904459,-0.538115923031555
"1138",-0.899734073452545,-1.07341623376829,-0.899440345014863
"646",-1.62711130960042,0.185858762029352,1.63379137469469
"453",-1.19326682734693,0.740360761545731,-0.329394548879419
"842",0.673706074652002,1.58600169692494,-0.00569710174596605
"1162",0.0726428311900504,-1.06839518806337,0.709995145686457
"2225",-0.443667410194533,1.26288651366823,1.2129918134747
"2078",-1.36517044040024,0.690650733352391,-0.141903946537778
"519",-1.98202962620931,-0.804461668317399,-0.0290364616538655
"1572",-0.00922352571640553,-0.663023273127016,-0.690718970862727
"1755",0.228750501896255,0.140599323448495,-0.0803202192036938
"2038",0.725179351313529,-1.46162482399761,0.30831776817956
"1611",-0.849459601240306,0.839780817932411,-0.7043757535627
"1091",0.21355396177379,-1.1805279795446,-0.623669842515522
"269",1.01751330075863,1.68542175331162,-0.380678306429247
"1371",1.01751330075863,1.68542175331162,-0.380678306429247
"1576",-0.0998601840879067,1.36230657005491,0.838010608791416
"324",2.38925615778958,-0.82753673648631,-0.326668568205686
"1390",0.263828433986029,0.732669072156094,-0.428605251063359
"133",2.30330435126292,-0.85239175058298,-0.232923267034866
"2006",-0.879852681485235,-1.80247378805379,-1.79107500018636
"2224",0.760257283403303,-0.869555075290014,-0.0399672636801052
"1530",-0.0799787921205973,0.633249015769414,-0.053624046380078
"989",0.0720434289654063,1.41201659824825,0.650520006449776
"596",1.61977534866987,-0.621004934323313,-0.977420275388308
"1312",0.365576182859794,-0.401760397065765,0.0804742103143308
"1608",1.01751330075863,1.68542175331162,-0.380678306429247
"2282",-0.524934364876345,-0.812153357707036,-0.128247163837805
"1049",0.470809979129116,1.37444884905703,-0.964380885264665
"1110",-0.181127138769719,-0.712733301320356,-0.503228368521087
"437",-0.595689631280537,0.484118931189393,0.508847760644843
"2176",2.38925615778958,-0.82753673648631,-0.326668568205686
"792",-1.04064520403628,-0.961283442287057,0.434224643187116
"1329",-2.31766595307553,-0.0434278666380221,-2.64297409241059
"2053",-1.27921863387359,0.715505747449061,-0.235649247708598
"1149",-0.646563505717419,1.05133366580032,0.254308029955999
"767",1.49814620782879,1.24248208918405,-0.594865081594503
"1000",1.70164170557632,-1.02637684925967,0.423293841160876
"1882",0.0410509464958332,1.25017377857368,-0.495654379410563
"1330",-1.05235569676319,0.6282279700645,-1.6630595370814
"1603",-0.399819176639713,0.234998334130262,-2.06473691458829
"567",1.01811270298327,-0.794990033000003,-0.321203167192566
"2227",1.10406450950993,-0.770135018903333,-0.414948468363386
"483",-1.62302585998021,0.61608569106238,0.139331956974683
"1771",-1.27921863387359,0.715505747449061,-0.235649247708598
"145",-0.201008530737028,0.016324252965144,0.388406286650408
"1021",0.0568468888429419,0.0908892952551544,0.107170383137947
"740",0.70938340896642,-0.302340340679084,-0.29450699436895
"535",-2.5836922718959,-0.97844676699409,0.627180646541876
"1830",0.240460994623163,-1.44891208890306,2.01696396106482
"547",0.931561494231972,1.66056673921495,-0.286933005258427
"2013",0.82632769796265,-0.115642506907843,0.757922090320568
"776",-1.62302585998021,0.61608569106238,0.139331956974683
"704",-0.302156877386149,-1.32965806412463,-0.061198035490601
"1932",0.21355396177379,-1.1805279795446,-0.623669842515522
"1464",0.0416503487204772,-1.23023800773794,-0.436179240173882
"298",-1.67330033219245,-1.29711136063832,-0.0557326344774813
"500",-0.646563505717419,1.05133366580032,0.254308029955999
"688",1.5139421501759,0.0831976058655173,0.00795968095400651
"1715",0.673706074652002,1.58600169692494,-0.00569710174596605
"1408",-0.216804473084136,1.17560873628367,-0.214418475898103
"1164",2.38925615778958,-0.82753673648631,-0.326668568205686
"266",1.09997905988973,-1.20036194793636,1.07951094935662
"142",0.673706074652002,1.58600169692494,-0.00569710174596605
"1438",-0.540730307223453,0.347131125611493,-0.731071926386315
"8",1.68584576322922,0.132907634058858,-0.179530921387634
"870",1.07307202704036,-0.931977838577904,-1.56112285422373
"114",0.998231311015963,-0.0659324787145033,0.570431487978928
"1674",0.673706074652002,1.58600169692494,-0.00569710174596605
"1698",0.931561494231972,1.66056673921495,-0.286933005258427
"2040",0.400654114949568,0.190309351641835,-0.267810821545334
"514",1.3619199290899,-0.695569976613323,-0.696184371875847
"687",0.0410509464958332,1.25017377857368,-0.495654379410563
"88",0.279624376333138,-0.426615411162435,0.174219511485151
"320",0.931561494231972,1.66056673921495,-0.286933005258427
"2125",-1.50608157098398,0.802783524833621,1.1917610416642
"1083",2.38925615778958,-0.82753673648631,-0.326668568205686
"2095",2.21735254473626,-0.87724676467965,-0.139177965864045
"1906",-0.540730307223453,0.347131125611493,-0.731071926386315
"480",1.1350569919795,-0.608292199228763,0.731225917496953
"777",0.760257283403303,-0.869555075290014,-0.0399672636801052
"1143",0.345694790892485,0.327297157219735,0.972108865485825
"135",1.42799034364925,0.0583425917688472,0.101704982124827
"641",0.638628142562228,0.993931948217345,0.342587930113699
"505",-0.817867716546088,-1.47878814870465,0.501273771534321
"1458",-0.747711852366541,-0.294648651289447,-0.19529629218501
"1088",1.11926104963239,0.550992284089766,0.128401154948443
"1909",-0.935411407766962,0.814925803835741,-0.61063045239188
"1353",1.56481602461279,-0.484017128745412,0.262499411642852
"364",-0.322038269353459,-0.600600509839125,0.830436619680893
"1557",0.501802461598689,1.5362916687316,0.181793500595674
"2246",0.33049825077002,-0.993830145773364,0.428759242173996
"1325",1.2753687203386,1.75998679560163,-0.661914209941708
"1421",-0.161845149027053,1.03862093070577,-1.45433816292926
"1642",-0.919615465419854,-0.344358679482787,-0.00780568984336954
"2297",-0.150134656300145,-0.550890481645785,0.642946017339252
"2322",-1.24354129955917,-1.17283629015497,-0.524459140331583
"1779",1.25608673059593,0.00863256357550701,0.289195584466467
"2264",1.54902008226568,0.675267354573117,-0.340325350905659
"2312",0.845609687705316,1.63571172511828,-0.193187704087607
"2180",0.21355396177379,-1.1805279795446,-0.623669842515522
"931",-2.5836922718959,-0.97844676699409,0.627180646541876
"263",-1.17747088499982,-0.418923721772798,0.273430213669091
"1778",0.415850655072033,1.51143665463493,0.275538801766495
"35",-0.388708086137449,1.12589870809033,-0.0269278735564622
"887",1.87354531862964,-0.976666821066331,0.235803238819236
"110",0.654424084909337,-0.165352535101184,0.945412692662209
"262",0.244546444243363,-1.01868515987003,0.522504543344816
"910",-2.08377737508307,0.329967800904459,-0.538115923031555
"1023",1.61568989904967,-1.05123186335634,0.517039142331696
"679",-1.84520394524577,-1.34682138883166,0.13175796786416
"797",0.396568665329367,-0.239917577391194,1.22664859617467
"2074",2.21735254473626,-0.87724676467965,-0.139177965864045
"23",-1.62302585998021,0.61608569106238,0.139331956974683
"361",-0.150134656300145,-0.550890481645785,0.642946017339252
"2160",0.193672569806481,-0.451470425259105,0.267964812655972
"565",0.396568665329367,-0.239917577391194,1.22664859617467
"2386",0.107720763279824,-0.476325439355775,0.361710113826792
"1287",0.642713592182429,1.42415887725037,-1.15187148760631
"2076",0.385457574827103,-1.13081795135126,-0.811160444857163
"1581",-1.17338543537962,0.0113032072602312,-1.22102920405091
"1720",0.952042288423925,-1.54890260138217,-1.11909252119324
"1340",0.193672569806481,-0.451470425259105,0.267964812655972
"1500",-0.095175332243062,-0.687878287223686,-0.596973669691907
"1476",1.77179756975587,0.157762648155528,-0.273276222558454
"215",0.740375891435993,-0.140497521004514,0.851667391491389
"1435",0.470809979129116,1.37444884905703,-0.964380885264665
"2208",0.349780240512685,0.757524086252764,-0.522350552234179
"72",-0.165930598647254,0.608394001672743,0.0401212547907422
"975",0.486605921476225,0.215164365738505,-0.361556122716155
"763",-0.423786018227224,0.533828959382733,0.321357158303203
"1960",0.759657881178659,1.61085671102161,-0.0994424029167864
"1171",-1.33417795793067,0.852493553026961,1.00427043932256
"2374",-0.524934364876345,-0.812153357707036,-0.128247163837805
"1842",-1.51310721186605,0.342110079906579,-2.34050741708764
"1785",0.00597301440605918,0.658104029866084,-0.147369347550898
"1700",0.295420318680246,-1.58589989448096,0.777044274033661
"2255",-0.353030751823032,-0.762443329513696,-0.315737766179446
"1529",1.2753687203386,1.75998679560163,-0.661914209941708
"2035",-0.50973782475388,0.508973945286063,0.415102459474023
"771",0.881287022019734,-0.252630312485744,-0.481997596710591
"993",-0.216205070859493,-1.30480305002796,-0.154943336661421
"1571",-1.70897766650687,0.59123067696571,0.233077258145503
"1691",1.59989395670256,0.108052619962187,-0.0857856202168137
"230",2.38925615778958,-0.82753673648631,-0.326668568205686
"2091",-0.13085266655748,1.20046375038034,-0.308163777068923
"2360",0.517598403945798,0.377007185413075,0.784618263144185
"2183",-1.96683308608684,0.5166656346757,0.514313161657964
"1689",0.329898848545376,1.48658164053826,0.369284102937315
"591",1.95949712515629,-0.951811806969661,0.142057937648415
"1071",0.502401863823333,-0.944120117580024,0.241268639832355
"2353",-0.954693397509628,-0.936428428190387,0.340479342016296
"1217",-0.696837977929658,-0.861863385900376,0.0592434385038348
"180",0.537479795913107,-0.352050368872424,-0.10701639202731
"1998",0.212954559549146,1.29988380676702,-0.683144981752204
"1613",-1.13830750328985,0.60337295596783,-1.56931423591058
"800",-2.4275846011897,0.230547744517779,-0.163134718348274
"430",-1.4511222469269,0.665795719255721,-0.0481586453669581
"240",-0.317952819733258,-0.170373580806097,-0.664022798039111
"680",-1.2125488170896,-1.0109934704804,0.621715245528756
"15",-0.357715603667876,1.2877415277649,1.11924651230388
"1589",-0.560611699190763,1.07618867989699,0.160562728785179
"414",-1.36517044040024,0.690650733352391,-0.141903946537778
"44",-2.59948821424301,0.180837716324439,0.0243558839933666
"1843",1.37711646921236,0.625557326379776,-0.152834748564018
"355",0.791249765872876,-0.707712255615443,1.10620712218023
"214",0.674305476876646,-0.894410089386684,0.053778037490715
"243",-4.89622014887523,-0.789078289538125,0.169384942714015
"267",-2.8023843097659,-0.0307151315434722,-0.934327899525332
"2069",-0.388708086137449,1.12589870809033,-0.0269278735564622
"625",1.90862325071941,-0.384597072358732,-0.11248179304043
"1829",-0.813782266925888,-1.04856121967162,-0.993185646185684
"1450",-0.454778500696797,0.371986139708163,-0.824817227557136
"714",1.2753687203386,1.75998679560163,-0.661914209941708
"1528",0.775453823525768,0.451572227703086,0.503382359631724
"1533",-0.786875234076515,-1.31694532903008,1.64744815739466
"1671",-0.216804473084136,1.17560873628367,-0.214418475898103
"1047",-0.0139083775612502,1.38716158415158,0.744265307620596
"492",1.22509424812636,-0.153210256099064,-0.856978801393872
"1870",2.38925615778958,-0.82753673648631,-0.326668568205686
"1527",1.34203853712259,0.033487577672177,0.195450283295647
"1418",-0.990370731824046,0.951913609413642,0.62928923463928
"404",0.365576182859794,-0.401760397065765,0.0804742103143308
"274",0.435732047039342,0.782379100349434,-0.616095853405
"2260",2.21735254473626,-0.87724676467965,-0.139177965864045
"1794",0.759657881178659,1.61085671102161,-0.0994424029167864
"1954",-0.915530015799653,0.0858682495502414,-1.50226510756337
"1536",-1.77504808106622,-0.16268189141646,-0.564812095855171
"1314",2.04544893168295,-0.926956792872991,0.048312636477595
"36",0.603550210472454,0.401862199509746,0.690872961973364
"1009",-0.732515312244076,1.02647865170365,0.348053331126819
"2252",0.416450057296676,-0.968975131676694,0.335013941003176
"1545",0.811131157840185,-1.43676980990094,0.21457246700874
"1921",-1.04064520403628,-0.961283442287057,0.434224643187116
"442",-0.181127138769719,-0.712733301320356,-0.503228368521087
"799",0.420535506916877,-0.538748202643665,-1.15944547671683
"1640",-0.540730307223453,0.347131125611493,-0.731071926386315
"2221",0.0720434289654063,1.41201659824825,0.650520006449776
"1286",-0.727830460399231,-1.02370620557495,-1.0869309473565
"1648",-0.696837977929658,-0.861863385900376,0.0592434385038348
"1264",1.5139421501759,0.0831976058655173,0.00795968095400651
"1368",-1.27921863387359,0.715505747449061,-0.235649247708598
"1987",-0.646563505717419,1.05133366580032,0.254308029955999
"1184",1.78759351210298,-1.001521835163,0.329548539990056
"2081",1.7367196376661,-0.434307100552072,0.0750088093012109
"411",1.2753687203386,1.75998679560163,-0.661914209941708
"1122",-0.423786018227224,0.533828959382733,0.321357158303203
"1185",2.38925615778958,-0.82753673648631,-0.326668568205686
"1684",-2.40361775960219,-0.0682828807346922,-2.54922879123977
"1269",0.279624376333138,-0.426615411162435,0.174219511485151
"323",0.881287022019734,-0.252630312485744,-0.481997596710591
"1017",-2.28607406838131,-2.36199683327508,-1.43732456731357
"5",-1.16227434487736,0.902203581220302,0.81677983698092
"753",1.67064922310675,-1.18821966893424,-0.722880544699463
"285",0.896483562142198,1.06849699050736,0.0613520266012383
"1202",-2.41178865884259,-0.92873673880075,0.439690044200236
"1951",-1.61834100813537,-1.43409916621622,-1.29565232150864
"1646",-0.216804473084136,1.17560873628367,-0.214418475898103
"2022",0.931561494231972,1.66056673921495,-0.286933005258427
"99",-1.24354129955917,-1.17283629015497,-0.524459140331583
"216",1.77179756975587,0.157762648155528,-0.273276222558454
"676",-0.646563505717419,1.05133366580032,0.254308029955999
"2366",0.33049825077002,-0.993830145773364,0.428759242173996
"196",-1.94695169411953,-0.2123919196098,-0.37732149351353
"282",0.642713592182429,1.42415887725037,-1.15187148760631
"725",1.06898657742016,-1.36220476761093,-0.0666634365037212
"182",0.491290773321069,-1.83502049154009,-1.79654040119948
"1662",0.673706074652002,1.58600169692494,-0.00569710174596605
"566",-2.51762185733655,-0.22453419861192,1.42507000054255
"2135",0.248631893863564,-0.588458230837005,-0.971954874375188
"2151",1.58469741658009,-1.21307468303091,-0.629135243528643
"2164",-1.34937449805314,-0.468633749966138,0.460920816010732
"1970",0.740375891435993,-0.140497521004514,0.851667391491389
"711",0.470809979129116,1.37444884905703,-0.964380885264665
"393",-1.84111849562557,-0.91659445979863,-1.36270144985584
"570",-2.68544002076967,0.155982702227769,0.118101185164187
"2351",0.400654114949568,0.190309351641835,-0.267810821545334
"731",-1.03655975441608,-0.531056513254028,-1.06023477453289
"1344",1.10346510728529,1.71027676740829,-0.474423607600067
"2065",1.63497188879233,0.700122368669787,-0.434070652076479
"689",1.00231676063616,0.364294450318525,-0.924027929741076
"1782",-0.591604181660336,0.914345860222422,-0.985611657075161
"381",-2.23988504578928,-0.879026710607409,0.252199441858595
"201",0.415850655072033,1.51143665463493,0.275538801766495
"2375",-4.12673933975552,-0.995610091701123,0.820136649896637
"575",-1.12659701056294,-0.986138456383727,0.527969944357936
"905",-0.954693397509628,-0.936428428190387,0.340479342016296
"2051",-0.62668211375011,0.322276111514822,-0.637326625215495
"2232",0.0568468888429419,0.0908892952551544,0.107170383137947
"1178",-4.03670208360866,-0.540528148571424,-0.768068068994188
"1028",-0.267078945296375,-0.737588315417026,-0.409483067350266
"1643",1.85774937628253,0.182617662252198,-0.367021523729275
"1552",0.24394704201872,1.46172662644159,0.463029404108135
"1076",1.27596812256324,-0.720424990709993,-0.602439070705027
"1694",-0.88453753333008,0.247711069224812,-0.356090721703034
"18",-0.0443014578061793,-1.25509302183462,-0.342433939003062
"1144",-1.74405559859665,-0.000839071741889019,0.581362290005168
"1283",-1.70429281466203,-1.45895418031289,-1.20190702033782
"538",1.56481602461279,-0.484017128745412,0.262499411642852
"937",2.38925615778958,-0.82753673648631,-0.326668568205686
"1377",-1.05644114638339,0.198001041031472,-0.168600119361394
"93",0.587754268125346,1.56114668282827,0.0880481994248541
"107",1.78759351210298,-1.001521835163,0.329548539990056
"992",1.10346510728529,1.71027676740829,-0.474423607600067
"1347",0.56847227838268,-0.190207549197854,1.03915799383303
"2338",0.502401863823333,-0.944120117580024,0.241268639832355
"348",0.896483562142198,1.06849699050736,0.0613520266012383
"239",-3.35317308101561,-0.771914964831092,-0.0235710606407455
"1180",1.37711646921236,0.625557326379776,-0.152834748564018
"450",-0.0752939402757528,-1.41693584150919,-1.4886083248634
"1862",-1.19326682734693,0.740360761545731,-0.329394548879419
"2086",1.22100879850616,-0.583437185132093,0.637480616326133
"1874",-0.657674596219683,0.160433291840252,-1.78350101107583
"290",0.263828433986029,0.732669072156094,-0.428605251063359
"2070",0.212954559549146,1.29988380676702,-0.683144981752204
"98",-0.560611699190763,1.07618867989699,0.160562728785179
"1342",-1.32949310608583,-1.19769130425164,-0.430713839160762
"599",-0.0998601840879067,1.36230657005491,0.838010608791416
"2303",1.70164170557632,-1.02637684925967,0.423293841160876
"1814",0.396568665329367,-0.239917577391194,1.22664859617467
"1008",-1.70897766650687,0.59123067696571,0.233077258145503
"339",1.15433898172217,1.14306203279737,-0.219883876911223
"1704",0.845609687705316,1.63571172511828,-0.193187704087607
"1895",-0.935411407766962,0.814925803835741,-0.61063045239188
"1863",1.39291241155947,-0.533727156938752,0.449990013984492
"95",-0.317952819733258,-0.170373580806097,-0.664022798039111
"859",0.127602155247134,-1.20538299364127,-0.529924541344702
"313",-0.13493811617768,0.770236821347314,1.18629564065108
"1030",1.01751330075863,1.68542175331162,-0.380678306429247
"721",-2.06798143273596,-0.829316682414069,0.0647088395169552
"521",-1.54056010084911,-2.26969801018561,1.59952121276055
"2020",-0.880452083709879,0.677937998257841,-1.85055013942304
"1109",-0.0998601840879067,1.36230657005491,0.838010608791416
"1320",-1.22365990759186,-1.90189384444047,-1.41609379550308
"1981",0.470809979129116,1.37444884905703,-0.964380885264665
"518",1.87354531862964,-0.976666821066331,0.235803238819236
"1229",-3.43912488754227,-0.796769978927762,0.070174240530075
"996",-0.0998601840879067,1.36230657005491,0.838010608791416
"1319",0.107720763279824,-0.476325439355775,0.361710113826792
"1461",0.436331449263986,-1.69803268596219,-0.556620714168318
"552",2.38925615778958,-0.82753673648631,-0.326668568205686
"1490",1.82267144419276,-0.409452086455402,-0.0187364918696094
"1324",-0.0449008600308233,1.22531876447701,-0.401909078239743
"1265",-1.4552076965471,0.235568790222692,1.44630077235305
"2281",0.0416503487204772,-1.23023800773794,-0.436179240173882
"315",0.654424084909337,-0.165352535101184,0.945412692662209
"2042",1.18941691381194,1.73513178150496,-0.568168908770888
"804",-1.04064520403628,-0.961283442287057,0.434224643187116
"1577",-1.46631878704937,-0.655331583737379,-0.591508268678787
"436",-0.950607947889427,-0.506201499157358,-1.15398007570371
"2178",-0.849459601240306,0.839780817932411,-0.7043757535627
"2075",-0.954693397509628,-0.936428428190387,0.340479342016296
"1308",1.18941691381194,1.73513178150496,-0.568168908770888
"1316",-0.849459601240306,0.839780817932411,-0.7043757535627
"1946",-5.66978640761514,-1.01277341640816,1.0130926532514
"349",0.0720434289654063,1.41201659824825,0.650520006449776
"1837",-0.196923081116827,0.446551181998173,-1.1060531310696
"2285",0.228750501896255,0.140599323448495,-0.0803202192036938
"841",1.20521285615905,0.575847298186436,0.0346558537776224
"1803",0.451527989386451,-0.376905382969095,-0.0132710908564894
"2265",0.619346152819563,-0.757422283808783,1.29369772452187
"153",-0.701522829774503,1.18832147137822,1.49422771698716
"772",-2.8064697593861,-0.460942060576501,0.560131518194672
"268",1.11926104963239,0.550992284089766,0.128401154948443
"28",-0.013308975336606,-1.09325020216004,0.803740446857277
"2211",0.932160896456616,-0.819845047096673,-0.227457866021746
"311",-1.50139671913914,-1.24740133244498,-0.243223236819122
"42",1.65076783113944,-0.459162114648742,0.168754110472031
"2008",0.0217689567531677,-0.501180453452445,0.455455414997612
"1115",0.931561494231972,1.66056673921495,-0.286933005258427
"1246",0.791249765872876,-0.707712255615443,1.10620712218023
"382",-1.2125488170896,-1.0109934704804,0.621715245528756
"786",1.78759351210298,-1.001521835163,0.329548539990056
"1038",-1.04064520403628,-0.961283442287057,0.434224643187116
"428",-1.04064520403628,-0.961283442287057,0.434224643187116
"829",1.10346510728529,1.71027676740829,-0.474423607600067
"1220",-0.544815756843654,-0.0830958034215364,0.763387491333689
"1095",0.24394704201872,1.46172662644159,0.463029404108135
"634",-1.4511222469269,0.665795719255721,-0.0481586453669581
"105",2.38925615778958,-0.82753673648631,-0.326668568205686
"1036",-0.555926847345918,-0.973996177381607,-1.27442154969814
"45",0.557361187880417,-1.08110792315792,-0.998651047198804
"472",1.84255283616006,-1.1385096407409,-0.910371147041103
"1370",-1.81889631462104,0.865206288121511,2.71291663220782
"417",-2.03698895026639,-0.667473862739499,1.21088322537729
"1832",-0.13085266655748,1.20046375038034,-0.308163777068923
"353",0.47140938135376,-1.10596293725459,-0.904905746027983
"1744",1.01751330075863,1.68542175331162,-0.380678306429247
"941",1.95949712515629,-0.951811806969661,0.142057937648415
"2286",0.506487313443534,-0.513893188546995,-1.25319077788765
"824",-1.86508533721308,-0.617763834546158,1.02339262303565
"765",-0.341919661320768,0.128457044446375,1.72207127485239
"1791",0.0720434289654063,1.41201659824825,0.650520006449776
"1905",-0.333748762080366,0.988910902512432,-1.26684756058762
"1292",-1.07163768650586,-1.12312626196163,-0.711949742673223
"1170",0.674305476876646,-0.894410089386684,0.053778037490715
"1910",0.157995235492063,1.43687161234492,0.556774705278955
"555",2.21735254473626,-0.87724676467965,-0.139177965864045
"2280",-0.0799787921205973,0.633249015769414,-0.053624046380078
"1127",-0.196923081116827,0.446551181998173,-1.1060531310696
"217",0.866090481897269,-1.57375761547884,-1.02534722002242
"1011",1.04910518545285,-0.633147213325433,0.824971218667773
"589",-1.04064520403628,-0.961283442287057,0.434224643187116
"1524",-1.68501082491936,0.292400051713239,-2.153016814746
"2294",-1.55227059357602,-0.680186597834049,-0.497762967507967
"1261",0.587754268125346,1.56114668282827,0.0880481994248541
"385",0.810531755615541,1.04364197641069,0.155097327772059
"2048",0.177876627459372,0.707814058059424,-0.334859949892539
"1196",0.810531755615541,1.04364197641069,0.155097327772059
"2126",-1.34937449805314,-0.468633749966138,0.460920816010732
"833",0.142798695369598,0.115744309351824,0.0134250819671264
"2045",0.58835367034999,-0.919265103483354,0.147523338661535
"358",-3.34908763139541,-0.341688035798063,-1.51803047836075
"33",1.59989395670256,0.108052619962187,-0.0857856202168137
"548",0.380772722982259,0.919366905927335,0.62382383362616
"2094",0.791249765872876,-0.707712255615443,1.10620712218023
"1828",-0.333748762080366,0.988910902512432,-1.26684756058762
"308",0.795335215493077,-0.277485326582414,-0.38825229553977
"883",0.674305476876646,-0.894410089386684,0.053778037490715
"103",-2.39659211872012,0.39239056419235,0.983039667512065
"334",0.00597301440605918,0.658104029866084,-0.147369347550898
"2083",0.810531755615541,1.04364197641069,0.155097327772059
"61",0.416450057296676,-0.968975131676694,0.335013941003176
"2060",-1.02953411353402,-0.0703830683269863,2.47203368421895
"295",1.29116466268571,0.600702312283106,-0.0590894473931979
"1062",-1.26342269152648,-0.443778735869468,0.367175514839912
"470",-0.818467118770732,1.00162363760698,0.441798632297639
"636",-0.646563505717419,1.05133366580032,0.254308029955999
"678",0.365576182859794,-0.401760397065765,0.0804742103143308
"389",0.224665052276054,-0.289627605584534,1.41413919851631
"2079",0.38485817260246,1.34959383496036,-0.870635584093844
"1809",-0.50973782475388,0.508973945286063,0.415102459474023
"949",0.506487313443534,-0.513893188546995,-1.25319077788765
"562",-0.13493811617768,0.770236821347314,1.18629564065108
"1835",1.01751330075863,1.68542175331162,-0.380678306429247
"1477",-0.681641437807193,0.459263917092723,0.602593061815664
"1518",1.10346510728529,1.71027676740829,-0.474423607600067
